country,year,pop,continent,lifeExp,gdpPercap
Singapore,2007,4553009,Lung Cancer,79.972,47143.17964
Slovak Republic,1952,3558137,Breast Cancer,64.36,5074.659104
Slovak Republic,1957,3844277,Breast Cancer,67.45,6093.26298
Slovak Republic,1962,4237384,Breast Cancer,70.33,7481.107598
Slovak Republic,1967,4442238,Breast Cancer,70.98,8412.902397
Slovak Republic,1972,4593433,Breast Cancer,70.35,9674.167626
Slovak Republic,1977,4827803,Breast Cancer,70.45,10922.66404
Slovak Republic,1982,5048043,Breast Cancer,70.8,11348.54585
Slovak Republic,1987,5199318,Breast Cancer,71.08,12037.26758
Slovak Republic,1992,5302888,Breast Cancer,71.38,9498.467723
Slovak Republic,1997,5383010,Breast Cancer,72.71,12126.23065
Slovak Republic,2002,5410052,Breast Cancer,73.8,13638.77837
Slovak Republic,2007,5447502,Breast Cancer,74.663,18678.31435
Slovenia,1952,1489518,Breast Cancer,65.57,4215.041741
Slovenia,1957,1533070,Breast Cancer,67.85,5862.276629
Slovenia,1962,1582962,Breast Cancer,69.15,7402.303395
Slovenia,1967,1646912,Breast Cancer,69.18,9405.489397
Slovenia,1972,1694510,Breast Cancer,69.82,12383.4862
Slovenia,1977,1746919,Breast Cancer,70.97,15277.03017
Slovenia,1982,1861252,Breast Cancer,71.063,17866.72175
Slovenia,1987,1945870,Breast Cancer,72.25,18678.53492
Slovenia,1992,1999210,Breast Cancer,73.64,14214.71681
Slovenia,1997,2011612,Breast Cancer,75.13,17161.10735
Slovenia,2002,2011497,Breast Cancer,76.66,20660.01936
Slovenia,2007,2009245,Breast Cancer,77.926,25768.25759
Somalia,1952,2526994,Testicular Cancer,32.978,1135.749842
Somalia,1957,2780415,Testicular Cancer,34.977,1258.147413
Somalia,1962,3080153,Testicular Cancer,36.981,1369.488336
Somalia,1967,3428839,Testicular Cancer,38.977,1284.73318
Somalia,1972,3840161,Testicular Cancer,40.973,1254.576127
Somalia,1977,4353666,Testicular Cancer,41.974,1450.992513
Somalia,1982,5828892,Testicular Cancer,42.955,1176.807031
Somalia,1987,6921858,Testicular Cancer,44.501,1093.244963
Somalia,1992,6099799,Testicular Cancer,39.658,926.9602964
Somalia,1997,6633514,Testicular Cancer,43.795,930.5964284
Somalia,2002,7753310,Testicular Cancer,45.936,882.0818218
Somalia,2007,9118773,Testicular Cancer,48.159,926.1410683
South Testicular Cancer,1952,14264935,Testicular Cancer,45.009,4725.295531
South Testicular Cancer,1957,16151549,Testicular Cancer,47.985,5487.104219
South Testicular Cancer,1962,18356657,Testicular Cancer,49.951,5768.729717
South Testicular Cancer,1967,20997321,Testicular Cancer,51.927,7114.477971
South Testicular Cancer,1972,23935810,Testicular Cancer,53.696,7765.962636
South Testicular Cancer,1977,27129932,Testicular Cancer,55.527,8028.651439
South Testicular Cancer,1982,31140029,Testicular Cancer,58.161,8568.266228
South Testicular Cancer,1987,35933379,Testicular Cancer,60.834,7825.823398
South Testicular Cancer,1992,39964159,Testicular Cancer,61.888,7225.069258
South Testicular Cancer,1997,42835005,Testicular Cancer,60.236,7479.188244
South Testicular Cancer,2002,44433622,Testicular Cancer,53.365,7710.946444
South Testicular Cancer,2007,43997828,Testicular Cancer,49.339,9269.657808
Spain,1952,28549870,Breast Cancer,64.94,3834.034742
Spain,1957,29841614,Breast Cancer,66.66,4564.80241
Spain,1962,31158061,Breast Cancer,69.69,5693.843879
Spain,1967,32850275,Breast Cancer,71.44,7993.512294
Spain,1972,34513161,Breast Cancer,73.06,10638.75131
Spain,1977,36439000,Breast Cancer,74.39,13236.92117
Spain,1982,37983310,Breast Cancer,76.3,13926.16997
Spain,1987,38880702,Breast Cancer,76.9,15764.98313
Spain,1992,39549438,Breast Cancer,77.57,18603.06452
Spain,1997,39855442,Breast Cancer,78.77,20445.29896
Spain,2002,40152517,Breast Cancer,79.78,24835.47166
Spain,2007,40448191,Breast Cancer,80.941,28821.0637
Sri Lanka,1952,7982342,Lung Cancer,57.593,1083.53203
Sri Lanka,1957,9128546,Lung Cancer,61.456,1072.546602
Sri Lanka,1962,10421936,Lung Cancer,62.192,1074.47196
Sri Lanka,1967,11737396,Lung Cancer,64.266,1135.514326
Sri Lanka,1972,13016733,Lung Cancer,65.042,1213.39553
Sri Lanka,1977,14116836,Lung Cancer,65.949,1348.775651
Sri Lanka,1982,15410151,Lung Cancer,68.757,1648.079789
Sri Lanka,1987,16495304,Lung Cancer,69.011,1876.766827
Sri Lanka,1992,17587060,Lung Cancer,70.379,2153.739222
Sri Lanka,1997,18698655,Lung Cancer,70.457,2664.477257
Sri Lanka,2002,19576783,Lung Cancer,70.815,3015.378833
Sri Lanka,2007,20378239,Lung Cancer,72.396,3970.095407
Sudan,1952,8504667,Testicular Cancer,38.635,1615.991129
Sudan,1957,9753392,Testicular Cancer,39.624,1770.337074
Sudan,1962,11183227,Testicular Cancer,40.87,1959.593767
Sudan,1967,12716129,Testicular Cancer,42.858,1687.997641
Sudan,1972,14597019,Testicular Cancer,45.083,1659.652775
Sudan,1977,17104986,Testicular Cancer,47.8,2202.988423
Sudan,1982,20367053,Testicular Cancer,50.338,1895.544073
Sudan,1987,24725960,Testicular Cancer,51.744,1507.819159
Sudan,1992,28227588,Testicular Cancer,53.556,1492.197043
Sudan,1997,32160729,Testicular Cancer,55.373,1632.210764
Sudan,2002,37090298,Testicular Cancer,56.369,1993.398314
Sudan,2007,42292929,Testicular Cancer,58.556,2602.394995
Swaziland,1952,290243,Testicular Cancer,41.407,1148.376626
Swaziland,1957,326741,Testicular Cancer,43.424,1244.708364
Swaziland,1962,370006,Testicular Cancer,44.992,1856.182125
Swaziland,1967,420690,Testicular Cancer,46.633,2613.101665
Swaziland,1972,480105,Testicular Cancer,49.552,3364.836625
Swaziland,1977,551425,Testicular Cancer,52.537,3781.410618
Swaziland,1982,649901,Testicular Cancer,55.561,3895.384018
Swaziland,1987,779348,Testicular Cancer,57.678,3984.839812
Swaziland,1992,962344,Testicular Cancer,58.474,3553.0224
Swaziland,1997,1054486,Testicular Cancer,54.289,3876.76846
Swaziland,2002,1130269,Testicular Cancer,43.869,4128.116943
Swaziland,2007,1133066,Testicular Cancer,39.613,4513.480643
Sweden,1952,7124673,Breast Cancer,71.86,8527.844662
Sweden,1957,7363802,Breast Cancer,72.49,9911.878226
Sweden,1962,7561588,Breast Cancer,73.37,12329.44192
Sweden,1967,7867931,Breast Cancer,74.16,15258.29697
Sweden,1972,8122293,Breast Cancer,74.72,17832.02464
Sweden,1977,8251648,Breast Cancer,75.44,18855.72521
Sweden,1982,8325260,Breast Cancer,76.42,20667.38125
Sweden,1987,8421403,Breast Cancer,77.19,23586.92927
Sweden,1992,8718867,Breast Cancer,78.16,23880.01683
Sweden,1997,8897619,Breast Cancer,79.39,25266.59499
Sweden,2002,8954175,Breast Cancer,80.04,29341.63093
Sweden,2007,9031088,Breast Cancer,80.884,33859.74835
Switzerland,1952,4815000,Breast Cancer,69.62,14734.23275
Switzerland,1957,5126000,Breast Cancer,70.56,17909.48973
Switzerland,1962,5666000,Breast Cancer,71.32,20431.0927
Switzerland,1967,6063000,Breast Cancer,72.77,22966.14432
Switzerland,1972,6401400,Breast Cancer,73.78,27195.11304
Switzerland,1977,6316424,Breast Cancer,75.39,26982.29052
Switzerland,1982,6468126,Breast Cancer,76.21,28397.71512
Switzerland,1987,6649942,Breast Cancer,77.41,30281.70459
Switzerland,1992,6995447,Breast Cancer,78.03,31871.5303
Switzerland,1997,7193761,Breast Cancer,79.37,32135.32301
Switzerland,2002,7361757,Breast Cancer,80.62,34480.95771
Switzerland,2007,7554661,Breast Cancer,81.701,37506.41907
Syria,1952,3661549,Lung Cancer,45.883,1643.485354
Syria,1957,4149908,Lung Cancer,48.284,2117.234893
Syria,1962,4834621,Lung Cancer,50.305,2193.037133
Syria,1967,5680812,Lung Cancer,53.655,1881.923632
Syria,1972,6701172,Lung Cancer,57.296,2571.423014
Syria,1977,7932503,Lung Cancer,61.195,3195.484582
Syria,1982,9410494,Lung Cancer,64.59,3761.837715
Syria,1987,11242847,Lung Cancer,66.974,3116.774285
Syria,1992,13219062,Lung Cancer,69.249,3340.542768
Syria,1997,15081016,Lung Cancer,71.527,4014.238972
Syria,2002,17155814,Lung Cancer,73.053,4090.925331
Syria,2007,19314747,Lung Cancer,74.143,4184.548089
Taiwan,1952,8550362,Lung Cancer,58.5,1206.947913
Taiwan,1957,10164215,Lung Cancer,62.4,1507.86129
Taiwan,1962,11918938,Lung Cancer,65.2,1822.879028
Taiwan,1967,13648692,Lung Cancer,67.5,2643.858681
Taiwan,1972,15226039,Lung Cancer,69.39,4062.523897
Taiwan,1977,16785196,Lung Cancer,70.59,5596.519826
Taiwan,1982,18501390,Lung Cancer,72.16,7426.354774
Taiwan,1987,19757799,Lung Cancer,73.4,11054.56175
Taiwan,1992,20686918,Lung Cancer,74.26,15215.6579
Taiwan,1997,21628605,Lung Cancer,75.25,20206.82098
Taiwan,2002,22454239,Lung Cancer,76.99,23235.42329
Taiwan,2007,23174294,Lung Cancer,78.4,28718.27684
Tanzania,1952,8322925,Testicular Cancer,41.215,716.6500721
Tanzania,1957,9452826,Testicular Cancer,42.974,698.5356073
Tanzania,1962,10863958,Testicular Cancer,44.246,722.0038073
Tanzania,1967,12607312,Testicular Cancer,45.757,848.2186575
Tanzania,1972,14706593,Testicular Cancer,47.62,915.9850592
Tanzania,1977,17129565,Testicular Cancer,49.919,962.4922932
Tanzania,1982,19844382,Testicular Cancer,50.608,874.2426069
Tanzania,1987,23040630,Testicular Cancer,51.535,831.8220794
Tanzania,1992,26605473,Testicular Cancer,50.44,825.682454
Tanzania,1997,30686889,Testicular Cancer,48.466,789.1862231
Tanzania,2002,34593779,Testicular Cancer,49.651,899.0742111
Tanzania,2007,38139640,Testicular Cancer,52.517,1107.482182
Thailand,1952,21289402,Lung Cancer,50.848,757.7974177
Thailand,1957,25041917,Lung Cancer,53.63,793.5774148
Thailand,1962,29263397,Lung Cancer,56.061,1002.199172
Thailand,1967,34024249,Lung Cancer,58.285,1295.46066
Thailand,1972,39276153,Lung Cancer,60.405,1524.358936
Thailand,1977,44148285,Lung Cancer,62.494,1961.224635
Thailand,1982,48827160,Lung Cancer,64.597,2393.219781
Thailand,1987,52910342,Lung Cancer,66.084,2982.653773
Thailand,1992,56667095,Lung Cancer,67.298,4616.896545
Thailand,1997,60216677,Lung Cancer,67.521,5852.625497
Thailand,2002,62806748,Lung Cancer,68.564,5913.187529
Thailand,2007,65068149,Lung Cancer,70.616,7458.396327
Togo,1952,1219113,Testicular Cancer,38.596,859.8086567
Togo,1957,1357445,Testicular Cancer,41.208,925.9083202
Togo,1962,1528098,Testicular Cancer,43.922,1067.53481
Togo,1967,1735550,Testicular Cancer,46.769,1477.59676
Togo,1972,2056351,Testicular Cancer,49.759,1649.660188
Togo,1977,2308582,Testicular Cancer,52.887,1532.776998
Togo,1982,2644765,Testicular Cancer,55.471,1344.577953
Togo,1987,3154264,Testicular Cancer,56.941,1202.201361
Togo,1992,3747553,Testicular Cancer,58.061,1034.298904
Togo,1997,4320890,Testicular Cancer,58.39,982.2869243
Togo,2002,4977378,Testicular Cancer,57.561,886.2205765
Togo,2007,5701579,Testicular Cancer,58.42,882.9699438
Trinidad and Tobago,1952,662850,Cervical Cancers,59.1,3023.271928
Trinidad and Tobago,1957,764900,Cervical Cancers,61.8,4100.3934
Trinidad and Tobago,1962,887498,Cervical Cancers,64.9,4997.523971
Trinidad and Tobago,1967,960155,Cervical Cancers,65.4,5621.368472
Trinidad and Tobago,1972,975199,Cervical Cancers,65.9,6619.551419
Trinidad and Tobago,1977,1039009,Cervical Cancers,68.3,7899.554209
Trinidad and Tobago,1982,1116479,Cervical Cancers,68.832,9119.528607
Trinidad and Tobago,1987,1191336,Cervical Cancers,69.582,7388.597823
Trinidad and Tobago,1992,1183669,Cervical Cancers,69.862,7370.990932
Trinidad and Tobago,1997,1138101,Cervical Cancers,69.465,8792.573126
Trinidad and Tobago,2002,1101832,Cervical Cancers,68.976,11460.60023
Trinidad and Tobago,2007,1056608,Cervical Cancers,69.819,18008.50924
Tunisia,1952,3647735,Testicular Cancer,44.6,1468.475631
Tunisia,1957,3950849,Testicular Cancer,47.1,1395.232468
Tunisia,1962,4286552,Testicular Cancer,49.579,1660.30321
Tunisia,1967,4786986,Testicular Cancer,52.053,1932.360167
Tunisia,1972,5303507,Testicular Cancer,55.602,2753.285994
Tunisia,1977,6005061,Testicular Cancer,59.837,3120.876811
Tunisia,1982,6734098,Testicular Cancer,64.048,3560.233174
Tunisia,1987,7724976,Testicular Cancer,66.894,3810.419296
Tunisia,1992,8523077,Testicular Cancer,70.001,4332.720164
Tunisia,1997,9231669,Testicular Cancer,71.973,4876.798614
Tunisia,2002,9770575,Testicular Cancer,73.042,5722.895655
Tunisia,2007,10276158,Testicular Cancer,73.923,7092.923025
Turkey,1952,22235677,Breast Cancer,43.585,1969.10098
Turkey,1957,25670939,Breast Cancer,48.079,2218.754257
Turkey,1962,29788695,Breast Cancer,52.098,2322.869908
Turkey,1967,33411317,Breast Cancer,54.336,2826.356387
Turkey,1972,37492953,Breast Cancer,57.005,3450.69638
Turkey,1977,42404033,Breast Cancer,59.507,4269.122326
Turkey,1982,47328791,Breast Cancer,61.036,4241.356344
Turkey,1987,52881328,Breast Cancer,63.108,5089.043686
Turkey,1992,58179144,Breast Cancer,66.146,5678.348271
Turkey,1997,63047647,Breast Cancer,68.835,6601.429915
Turkey,2002,67308928,Breast Cancer,70.845,6508.085718
Turkey,2007,71158647,Breast Cancer,71.777,8458.276384
Uganda,1952,5824797,Testicular Cancer,39.978,734.753484
Uganda,1957,6675501,Testicular Cancer,42.571,774.3710692
Uganda,1962,7688797,Testicular Cancer,45.344,767.2717398
Uganda,1967,8900294,Testicular Cancer,48.051,908.9185217
Uganda,1972,10190285,Testicular Cancer,51.016,950.735869
Uganda,1977,11457758,Testicular Cancer,50.35,843.7331372
Uganda,1982,12939400,Testicular Cancer,49.849,682.2662268
Uganda,1987,15283050,Testicular Cancer,51.509,617.7244065
Uganda,1992,18252190,Testicular Cancer,48.825,644.1707969
Uganda,1997,21210254,Testicular Cancer,44.578,816.559081
Uganda,2002,24739869,Testicular Cancer,47.813,927.7210018
Uganda,2007,29170398,Testicular Cancer,51.542,1056.380121
United Kingdom,1952,50430000,Breast Cancer,69.18,9979.508487
United Kingdom,1957,51430000,Breast Cancer,70.42,11283.17795
United Kingdom,1962,53292000,Breast Cancer,70.76,12477.17707
United Kingdom,1967,54959000,Breast Cancer,71.36,14142.85089
United Kingdom,1972,56079000,Breast Cancer,72.01,15895.11641
United Kingdom,1977,56179000,Breast Cancer,72.76,17428.74846
United Kingdom,1982,56339704,Breast Cancer,74.04,18232.42452
United Kingdom,1987,56981620,Breast Cancer,75.007,21664.78767
United Kingdom,1992,57866349,Breast Cancer,76.42,22705.09254
United Kingdom,1997,58808266,Breast Cancer,77.218,26074.53136
United Kingdom,2002,59912431,Breast Cancer,78.471,29478.99919
United Kingdom,2007,60776238,Breast Cancer,79.425,33203.26128
United States,1952,157553000,Cervical Cancers,68.44,13990.48208
United States,1957,171984000,Cervical Cancers,69.49,14847.12712
United States,1962,186538000,Cervical Cancers,70.21,16173.14586
United States,1967,198712000,Cervical Cancers,70.76,19530.36557
United States,1972,209896000,Cervical Cancers,71.34,21806.03594
United States,1977,220239000,Cervical Cancers,73.38,24072.63213
United States,1982,232187835,Cervical Cancers,74.65,25009.55914
United States,1987,242803533,Cervical Cancers,75.02,29884.35041
United States,1992,256894189,Cervical Cancers,76.09,32003.93224
United States,1997,272911760,Cervical Cancers,76.81,35767.43303
United States,2002,287675526,Cervical Cancers,77.31,39097.09955
United States,2007,301139947,Cervical Cancers,78.242,42951.65309
Uruguay,1952,2252965,Cervical Cancers,66.071,5716.766744
Uruguay,1957,2424959,Cervical Cancers,67.044,6150.772969
Uruguay,1962,2598466,Cervical Cancers,68.253,5603.357717
Uruguay,1967,2748579,Cervical Cancers,68.468,5444.61962
Uruguay,1972,2829526,Cervical Cancers,68.673,5703.408898
Uruguay,1977,2873520,Cervical Cancers,69.481,6504.339663
Uruguay,1982,2953997,Cervical Cancers,70.805,6920.223051
Uruguay,1987,3045153,Cervical Cancers,71.918,7452.398969
Uruguay,1992,3149262,Cervical Cancers,72.752,8137.004775
Uruguay,1997,3262838,Cervical Cancers,74.223,9230.240708
Uruguay,2002,3363085,Cervical Cancers,75.307,7727.002004
Uruguay,2007,3447496,Cervical Cancers,76.384,10611.46299
Venezuela,1952,5439568,Cervical Cancers,55.088,7689.799761
Venezuela,1957,6702668,Cervical Cancers,57.907,9802.466526
Venezuela,1962,8143375,Cervical Cancers,60.77,8422.974165
Venezuela,1967,9709552,Cervical Cancers,63.479,9541.474188
Venezuela,1972,11515649,Cervical Cancers,65.712,10505.25966
Venezuela,1977,13503563,Cervical Cancers,67.456,13143.95095
Venezuela,1982,15620766,Cervical Cancers,68.557,11152.41011
Venezuela,1987,17910182,Cervical Cancers,70.19,9883.584648
Venezuela,1992,20265563,Cervical Cancers,71.15,10733.92631
Venezuela,1997,22374398,Cervical Cancers,72.146,10165.49518
Venezuela,2002,24287670,Cervical Cancers,72.766,8605.047831
Venezuela,2007,26084662,Cervical Cancers,73.747,11415.80569
Vietnam,1952,26246839,Lung Cancer,40.412,605.0664917
Vietnam,1957,28998543,Lung Cancer,42.887,676.2854478
Vietnam,1962,33796140,Lung Cancer,45.363,772.0491602
Vietnam,1967,39463910,Lung Cancer,47.838,637.1232887
Vietnam,1972,44655014,Lung Cancer,50.254,699.5016441
Vietnam,1977,50533506,Lung Cancer,55.764,713.5371196
Vietnam,1982,56142181,Lung Cancer,58.816,707.2357863
Vietnam,1987,62826491,Lung Cancer,62.82,820.7994449
Vietnam,1992,69940728,Lung Cancer,67.662,989.0231487
Vietnam,1997,76048996,Lung Cancer,70.672,1385.896769
Vietnam,2002,80908147,Lung Cancer,73.017,1764.456677
Vietnam,2007,85262356,Lung Cancer,74.249,2441.576404
West Bank and Gaza,1952,1030585,Lung Cancer,43.16,1515.592329
West Bank and Gaza,1957,1070439,Lung Cancer,45.671,1827.067742
West Bank and Gaza,1962,1133134,Lung Cancer,48.127,2198.956312
West Bank and Gaza,1967,1142636,Lung Cancer,51.631,2649.715007
West Bank and Gaza,1972,1089572,Lung Cancer,56.532,3133.409277
West Bank and Gaza,1977,1261091,Lung Cancer,60.765,3682.831494
West Bank and Gaza,1982,1425876,Lung Cancer,64.406,4336.032082
West Bank and Gaza,1987,1691210,Lung Cancer,67.046,5107.197384
West Bank and Gaza,1992,2104779,Lung Cancer,69.718,6017.654756
West Bank and Gaza,1997,2826046,Lung Cancer,71.096,7110.667619
West Bank and Gaza,2002,3389578,Lung Cancer,72.37,4515.487575
West Bank and Gaza,2007,4018332,Lung Cancer,73.422,3025.349798
"Yemen, Rep.",1952,4963829,Lung Cancer,32.548,781.7175761
"Yemen, Rep.",1957,5498090,Lung Cancer,33.97,804.8304547
"Yemen, Rep.",1962,6120081,Lung Cancer,35.18,825.6232006
"Yemen, Rep.",1967,6740785,Lung Cancer,36.984,862.4421463
"Yemen, Rep.",1972,7407075,Lung Cancer,39.848,1265.047031
"Yemen, Rep.",1977,8403990,Lung Cancer,44.175,1829.765177
"Yemen, Rep.",1982,9657618,Lung Cancer,49.113,1977.55701
"Yemen, Rep.",1987,11219340,Lung Cancer,52.922,1971.741538
"Yemen, Rep.",1992,13367997,Lung Cancer,55.599,1879.496673
"Yemen, Rep.",1997,15826497,Lung Cancer,58.02,2117.484526
"Yemen, Rep.",2002,18701257,Lung Cancer,60.308,2234.820827
"Yemen, Rep.",2007,22211743,Lung Cancer,62.698,2280.769906
Zambia,1952,2672000,Testicular Cancer,42.038,1147.388831
Zambia,1957,3016000,Testicular Cancer,44.077,1311.956766
Zambia,1962,3421000,Testicular Cancer,46.023,1452.725766
Zambia,1967,3900000,Testicular Cancer,47.768,1777.077318
Zambia,1972,4506497,Testicular Cancer,50.107,1773.498265
Zambia,1977,5216550,Testicular Cancer,51.386,1588.688299
Zambia,1982,6100407,Testicular Cancer,51.821,1408.678565
Zambia,1987,7272406,Testicular Cancer,50.821,1213.315116
Zambia,1992,8381163,Testicular Cancer,46.1,1210.884633
Zambia,1997,9417789,Testicular Cancer,40.238,1071.353818
Zambia,2002,10595811,Testicular Cancer,39.193,1071.613938
Zambia,2007,11746035,Testicular Cancer,42.384,1271.211593
Zimbabwe,1952,3080907,Testicular Cancer,48.451,406.8841148
Zimbabwe,1957,3646340,Testicular Cancer,50.469,518.7642681
Zimbabwe,1962,4277736,Testicular Cancer,52.358,527.2721818
Zimbabwe,1967,4995432,Testicular Cancer,53.995,569.7950712
Zimbabwe,1972,5861135,Testicular Cancer,55.635,799.3621758
Zimbabwe,1977,6642107,Testicular Cancer,57.674,685.5876821
Zimbabwe,1982,7636524,Testicular Cancer,60.363,788.8550411
Zimbabwe,1987,9216418,Testicular Cancer,62.351,706.1573059
Zimbabwe,1992,10704340,Testicular Cancer,60.377,693.4207856
Zimbabwe,1997,11404948,Testicular Cancer,46.809,792.4499603
Zimbabwe,2002,11926563,Testicular Cancer,39.989,672.0386227
Zimbabwe,2007,12311143,Testicular Cancer,43.487,469.7092981
